"","rowid","X","chosenDice","totalWin","state","stateTime","MR","MG","isPurseFull_1","isPurseFull_2","VA","VB","chosenNet","chosenDevalued","rwd_devalued","winCurr","chosenRed","chosenGreen","prefT","vDiff","subject_nr","allTrialIndex","stateName","correctDice","correct"
"12091",12091,12091,1,0,11,7,1,0,0,1,0.994012302948423,4.55709027926451e-39,0.276516231057568,0.276516231057568,0,0,0.276516231057568,1.63812691870384e-38,0,0,"18",827,"reinstatement",1,1
"12092",12092,12092,2,1,11,8,1,0,0,1,0.276516231057568,4.55709027926451e-39,0.777678734968279,1.26770003235733e-39,0,2,1.26770003235733e-39,0.777678734968279,0,0.777678734968279,"18",828,"reinstatement",1,0
"12093",12093,12093,2,1,11,9,1,0,0,1,0.276516231057568,1.26770003235733e-39,0.938154248083072,3.52651203631224e-40,0,2,3.52651203631224e-40,0.938154248083072,0,0.938154248083072,"18",829,"reinstatement",1,0
"12094",12094,12094,1,1,11,10,1,0,0,1,0.276516231057568,3.52651203631224e-40,0.798739910536433,0.798739910536433,1,1,0.798739910536433,3.52642095984692e-40,0,0,"18",830,"reinstatement",1,1
"12095",12095,12095,1,1,11,11,1,0,0,1,0.798739910536433,9.81011818634208e-41,0.944013085918855,0.944013085918855,1,1,0.944013085918855,9.8098648281004e-41,0,0,"18",831,"reinstatement",1,1
"12096",12096,12096,1,1,12,1,1,0,0,0,0.944013085918855,2.72899731630119e-41,0.98442545386577,0.98442545386577,1,1,0.98442545386577,2.72892683662414e-41,0.75,0,"18",832,"post",3,0
"12097",12097,12097,1,1,12,2,1,1,0,0,0.98442545386577,0.938154248083072,0.995667443164742,0.995667443164742,1,1,0.995667443164742,7.59138052373094e-42,0,0,"18",833,"post",3,0
"12098",12098,12098,2,1,12,3,1,1,0,0,0.995667443164742,0.938154248083072,0.98279563122482,0.98279563122482,1,2,5.87475440742111e-43,0.98279563122482,0,0,"18",834,"post",3,0
"12099",12099,12099,1,1,12,4,1,1,0,0,0.995667443164742,0.98279563122482,0.99879476110771,0.99879476110771,1,1,0.99879476110771,5.8746026847386e-43,0,0,"18",835,"post",3,0
"12100",12100,12100,1,1,13,1,1,1,0,0,0.99879476110771,0.98279563122482,0.999664724354989,0.999664724354989,1,1,0.999664724354989,1.63420813658568e-43,0,0,"18",836,"fill",1,1
"12101",12101,12101,1,1,13,2,1,1,0,0,0.999664724354989,0.98279563122482,0.999906732384047,0.999906732384047,1,1,0.999906732384047,4.54607124430865e-44,0,0,"18",837,"fill",1,1
"12102",12102,12102,1,0,13,3,1,1,0,0,0.999906732384047,0.98279563122482,0.278155954637386,0.278155954637386,0,0,0.278155954637386,1.26463473627714e-44,0,0,"18",838,"fill",1,1
"12103",12103,12103,2,1,13,4,1,1,0,0,0.278155954637386,0.98279563122482,0.99521405600582,0.99521405600582,1,2,3.5180757960249e-45,0.99521405600582,0,0,"18",839,"fill",1,0
"12104",12104,12104,1,1,13,5,1,1,0,0,0.278155954637386,0.99521405600582,0.799196051957342,0.799196051957342,1,1,0.799196051957342,9.78639734067258e-46,0,0,"18",840,"fill",1,1
"12105",12105,12105,1,0,13,6,1,1,0,0,0.799196051957342,0.99521405600582,0.222321876205992,0.222321876205992,0,0,0.222321876205992,2.72239860638325e-46,0,0,"18",841,"fill",1,1
"12106",12106,12106,2,0,13,7,1,1,0,0,0.222321876205992,0.99521405600582,0.276850537006405,0.276850537006405,0,0,2.72246891745645e-46,0.276850537006405,0,0,"18",842,"fill",1,0
"12107",12107,12107,1,1,13,8,1,1,1,0,0.222321876205992,0.276850537006405,0.783664021934548,0.783664021934548,1,1,0.783664021934548,7.57322016881044e-47,0,0,"18",843,"fill",1,1
"12108",12108,12108,1,0,14,1,0,1,1,0,7.57322016881044e-47,0.276850537006405,0.218001146583394,2.10673277567801e-47,0,0,0.218001146583394,2.10673277567801e-47,0,0.218001146583394,"18",844,"extinction",2,0
"12109",12109,12109,2,0,14,2,0,1,1,0,2.10673277567801e-47,0.276850537006405,0.0770148084004622,0.0770148084004622,0,0,2.10678718602117e-47,0.0770148084004622,0,0,"18",845,"extinction",2,1
"12110",12110,12110,2,0,14,3,0,1,1,0,2.10673277567801e-47,0.0770148084004622,0.0214241257289765,0.0214241257289765,0,0,5.86070062303024e-48,0.0214241257289765,0,0,"18",846,"extinction",2,1
"12111",12111,12111,2,0,14,4,0,1,1,0,2.10673277567801e-47,0.0214241257289765,0.00595980400112557,0.00595980400112557,0,0,1.63034083464573e-48,0.00595980400112557,0,0,"18",847,"extinction",2,1
"12112",12112,12112,1,0,14,5,0,1,1,0,2.10673277567801e-47,0.00595980400112557,0.0606439731587471,5.86054926330382e-48,0,0,0.0606439731587471,5.86054926330382e-48,0,0.0606439731587471,"18",848,"extinction",2,0
"12113",12113,12113,1,0,14,6,0,1,1,0,5.86054926330382e-48,0.00595980400112557,0.0168700556768493,1.63029872910946e-48,0,0,0.0168700556768493,1.63029872910946e-48,0,0.0168700556768493,"18",849,"extinction",2,0
"12114",12114,12114,1,0,14,7,0,1,1,0,1.63029872910946e-48,0.00595980400112557,0.00469294414129171,4.53519598031254e-49,0,0,0.00469294414129171,4.53519598031254e-49,0,0.00469294414129171,"18",850,"extinction",2,0
"12115",12115,12115,2,0,14,8,0,1,1,0,4.53519598031254e-49,0.00595980400112557,0.00165790960066071,0.00165790960066071,0,0,4.53531311029336e-49,0.00165790960066071,0,0,"18",851,"extinction",2,1
"12116",12116,12116,1,1,15,1,0,1,1,0,4.53519598031254e-49,0.00165790960066071,0.723123592117818,1.2616094346757e-49,0,1,0.723123592117818,1.2616094346757e-49,0,0.723123592117818,"18",852,"reinstatement",2,0
"12117",12117,12117,2,1,15,2,0,1,1,0,1.2616094346757e-49,0.00165790960066071,0.72227930044274,0.72227930044274,1,2,3.50965973719432e-50,0.72227930044274,0,0,"18",853,"reinstatement",2,1
"12118",12118,12118,2,1,15,3,0,1,1,0,3.50956909596013e-50,0.72227930044274,0.922743128127832,0.922743128127832,1,2,9.76323814046216e-51,0.922743128127832,0,0,"18",854,"reinstatement",2,1
"12119",12119,12119,1,1,15,4,0,1,1,0,9.76298599295472e-51,0.922743128127832,0.92297799479016,2.71588599319353e-51,0,1,0.92297799479016,2.71588599319353e-51,0,0.92297799479016,"18",855,"reinstatement",2,0
"12120",12120,12120,1,1,15,5,0,1,1,0,2.71588599319353e-51,0.922743128127832,0.978573872248917,7.55510325769963e-52,0,1,0.978573872248917,7.55510325769963e-52,0,0.978573872248917,"18",856,"reinstatement",2,0
"12121",12121,12121,1,1,15,6,0,1,1,0,7.55510325769963e-52,0.922743128127832,0.994039639072561,2.10169297892307e-52,0,1,0.994039639072561,2.10169297892307e-52,0,0.994039639072561,"18",857,"reinstatement",2,0
"12122",12122,12122,2,1,15,7,0,1,1,0,2.10169297892307e-52,0.922743128127832,0.978508536594544,0.978508536594544,1,2,5.84668045857342e-53,0.978508536594544,0,0,"18",858,"reinstatement",2,1
"12123",12123,12123,1,1,15,8,0,1,1,0,5.8465294609348e-53,0.978508536594544,0.998341935472519,1.62639867384882e-53,0,1,0.998341935472519,1.62639867384882e-53,0,0.998341935472519,"18",859,"reinstatement",2,0
"12124",12124,12124,2,1,15,9,0,1,1,0,1.62639867384882e-53,0.978508536594544,0.99402146387609,0.99402146387609,1,2,4.52446358226601e-54,0.99402146387609,0,0,"18",860,"reinstatement",2,1
"12125",12125,12125,1,0,15,10,0,1,1,0,4.52434673248745e-54,0.99402146387609,0.277720656459423,1.25859137030215e-54,0,0,0.277720656459423,1.25859137030215e-54,0,0.277720656459423,"18",861,"reinstatement",2,0
"12126",12126,12126,2,1,15,11,0,1,1,0,1.25859137030215e-54,0.99402146387609,0.998336879461832,0.998336879461832,1,2,1.25862387579557e-54,0.998336879461832,0,0,"18",862,"reinstatement",2,1
"12127",12127,12127,2,1,15,12,0,1,1,0,3.50117338714256e-55,0.998336879461832,0.999537349968763,0.999537349968763,1,2,3.50126381154174e-55,0.999537349968763,0,0,"18",863,"reinstatement",2,1
"12128",12128,12128,2,0,15,13,0,1,1,0,9.73963065064752e-56,0.999537349968763,0.278053199135275,0.278053199135275,0,0,9.73988219495924e-56,0.278053199135275,0,0,"18",864,"reinstatement",2,1
"12129",12129,12129,2,1,15,14,0,1,1,0,9.73963065064752e-56,0.278053199135275,0.799167467236529,0.799167467236529,1,2,2.70945893476993e-56,0.799167467236529,0,0,"18",865,"reinstatement",2,1
"12130",12130,12130,1,1,16,1,0,1,1,0,2.70938895969536e-56,0.799167467236529,0.799074959883129,0.7218181,1,2,0.0772568598831295,0.7218181,0.75,0.0772568598831295,"18",866,"switch",1,1
"12131",12131,12131,1,1,16,2,0,1,1,0,0.7218181,0.222313924454045,0.944106290582713,0.92261483051239,1,2,0.0214914600703227,0.92261483051239,0,0.0214914600703228,"18",867,"switch",1,1
"12132",12132,12132,1,1,16,3,0,1,1,0,0.92261483051239,0.0618437099010828,0.984451381716251,0.978472846520115,1,2,0.00597853519613651,0.978472846520115,0,0.00597853519613656,"18",868,"switch",1,1
"12133",12133,12133,2,1,16,4,0,1,1,0,0.978472846520115,0.017203800723332,0.726603885972438,0.00478578597243788,0,1,0.7218181,0.00478578597243788,0,0.7218181,"18",869,"switch",1,0
"12134",12134,12134,1,1,16,5,0,1,1,0,0.978472846520115,0.00478578597243788,0.994474185502815,0.994011535543374,1,2,0.000462649959440665,0.994011535543374,0,0.000462649959440675,"18",870,"switch",1,1
"12135",12135,12135,2,1,16,6,0,1,1,0,0.994011535543374,0.00133131903480612,0.922985179370999,0.000370348858608532,0,1,0.92261483051239,0.000370348858608532,0,0.92261483051239,"18",871,"switch",1,0
"12136",12136,12136,2,1,16,7,0,1,1,0,0.994011535543374,0.000370348858608532,0.978575870869265,0.000103024349150553,0,1,0.978472846520115,0.000103024349150553,0,0.978472846520115,"18",872,"switch",1,0
"12137",12137,12137,2,1,16,8,0,1,1,0,0.994011535543374,0.000103024349150553,0.994040195052567,2.86595091929641e-05,0,1,0.994011535543374,2.86595091929641e-05,0,0.994011535543374,"18",873,"switch",1,0
"12138",12138,12138,2,0,16,9,0,1,1,0,0.994011535543374,2.86595091929641e-05,0.276523990136094,7.97255672036623e-06,0,0,0.276516017579373,7.97255672036623e-06,0,0.276516017579373,"18",874,"switch",1,0
"12139",12139,12139,1,1,16,10,0,1,1,0,0.994011535543374,7.97255672036623e-06,0.998336888142211,0.998334117579373,1,2,2.77056283796994e-06,0.998334117579373,0,2.7705628379282e-06,"18",875,"switch",1,1
"12140",12140,12140,2,1,16,11,0,1,1,0,0.998334117579373,2.21782097632925e-06,0.798740468108317,6.16957653055124e-07,0,1,0.798739851150663,6.16957653055124e-07,0,0.798739851150663,"18",876,"switch",1,0
"12141",12141,12141,2,1,16,12,0,1,1,0,0.998334117579373,6.16957653055124e-07,0.944013241025261,1.71626452146415e-07,0,1,0.944013069398809,1.71626452146415e-07,0,0.944013069398809,"18",877,"switch",1,0
"12142",12142,12142,1,0,16,13,0,1,1,0,0.998334117579373,1.71626452146415e-07,0.277718541305385,0.277718481663053,0,0,5.96423314386457e-08,0.277718481663053,0,5.9642331462495e-08,"18",878,"switch",1,1
"12143",12143,12143,1,1,16,14,0,1,1,0,0.277718481663053,1.71626452146415e-07,0.79907437148556,0.799074354894143,1,2,1.65914170800322e-08,0.799074354894143,0,1.65914171290638e-08,"18",879,"switch",1,1
"12144",12144,12144,1,1,16,15,0,1,1,0,0.799074354894143,4.77433725483489e-08,0.944106126901159,0.944106122285727,1,2,4.61543192701581e-09,0.944106122285727,0,4.61543192553648e-09,"18",880,"switch",1,1
"12145",12145,12145,1,0,16,16,0,1,1,0,0.944106122285727,1.32813420879075e-08,0.262633236183005,0.262633234899076,0,0,1.28392962277792e-09,0.262633234899076,0,1.28392962928103e-09,"18",881,"switch",1,1
"12146",12146,12146,1,1,16,17,0,1,1,0,0.262633234899076,1.32813420879075e-08,0.794877912644537,0.794877912287371,1,2,3.57165981930645e-10,0.794877912287371,0,3.57165963471573e-10,"18",882,"switch",1,1
"12147",12147,12147,2,0,17,1,0,1,0,0,0.794877912287371,3.69462897656409e-09,0.262607350297971,1.02777890849565e-09,0,0,0.262607349270192,1.02777890849565e-09,0.75,0.262607349270192,"18",883,"post",3,0
"12148",12148,12148,1,1,17,2,1,1,0,0,0.794877912644537,0.262607350297971,0.942938748007491,0.942938748007491,1,2,9.93571114688325e-11,0.942938747908134,0,0,"18",884,"post",3,0
"12149",12149,12149,2,1,17,3,1,1,0,0,0.942938748007491,0.262607349556102,0.794870711453481,0.794870711453481,1,1,0.794870711373946,7.95348450297269e-11,0,0,"18",885,"post",3,0
"12150",12150,12150,2,1,17,4,1,1,0,0,0.942938747935774,0.794870711453481,0.942936744766481,0.942936744766481,1,1,0.942936744744356,2.2125154306575e-11,0,0,"18",886,"post",3,0
"12151",12151,12151,1,1,18,1,1,1,0,0,0.942938747915823,0.942936744766481,0.984126592478845,0.984126592478845,1,2,2.13887578790764e-12,0.984126592476706,0,0,"18",887,"learning",1,1
"12152",12152,12152,2,0,18,2,1,1,0,0,0.984126592478845,0.942936744750511,0.262307935234512,0.262307935234512,0,0,0.2623079352328,1.71215881595383e-12,0,0,"18",888,"learning",1,0
"12153",12153,12153,1,1,18,3,1,1,0,0,0.984126592478845,0.262307935234512,0.995584305336291,0.995584305336291,1,2,5.94996530544143e-13,0.995584305335696,0,0,"18",889,"learning",1,1
"12154",12154,12154,1,1,18,4,1,1,0,0,0.995584305336291,0.262307935233276,0.99877163366863,0.99877163366863,1,2,1.65517265360178e-13,0.998771633668464,0,0,"18",890,"learning",1,1
"12155",12155,12155,1,1,18,5,1,1,0,0,0.99877163366863,0.262307935232932,0.999658290720043,0.999658290720043,1,2,4.60439073606984e-14,0.999658290719997,0,0,"18",891,"learning",1,1
"12156",12156,12156,1,1,18,6,1,1,0,0,0.999658290720043,0.262307935232837,0.999904942663254,0.999904942663254,1,2,1.28085816330231e-14,0.999904942663241,0,0,"18",892,"learning",1,1
"12157",12157,12157,2,0,18,7,1,1,0,0,0.999904942663254,0.26230793523281,0.0729693198081401,0.0729693198081401,0,0,0.0729693198081372,2.85225527281855e-15,0,0,"18",893,"learning",1,0
"12158",12158,12158,2,0,18,8,1,1,0,0,0.999904942663254,0.0729693198081401,0.020298744025936,0.020298744025936,0,0,0.0202987440259352,7.93445791077682e-16,0,0,"18",894,"learning",1,0
"12159",12159,12159,1,1,18,9,1,1,0,0,0.999904942663254,0.020298744025936,0.999973556769455,0.999973556769455,1,2,3.56311557497946e-15,0.999973556769451,0,0,"18",895,"learning",1,1
"12160",12160,12160,1,1,18,10,1,1,0,0,0.999973556769455,0.0202987440259355,0.999992643971885,0.999992643971885,1,2,9.91194260567379e-16,0.999992643971884,0,0,"18",896,"learning",1,1
"12161",12161,12161,1,1,19,1,1,1,0,0,0.999992643971885,0.0202987440259353,0.999997953686122,0.999997953686122,1,2,2.75732302673729e-16,0.999997953686122,0.75,0,"18",897,"fill",1,1
"12162",12162,12162,1,1,19,2,1,1,0,0,0.999997953686122,0.0202987440259353,0.999999430752518,0.999999430752518,1,2,7.67037358491529e-17,0.999999430752518,0,0,"18",898,"fill",1,1
"12163",12163,12163,1,0,19,3,1,1,0,0,0.999999430752518,0.0202987440259353,0.278181741645654,0.278181741645654,0,0,2.13375909756155e-17,0.278181741645654,0,0,"18",899,"fill",1,1
"12164",12164,12164,2,0,19,4,1,1,0,0,0.278181741645654,0.0202987440259353,0.00564674318074832,0.00564674318074832,0,0,0.00564674318074832,1.32178739507657e-18,0,0,"18",900,"fill",1,0
"12165",12165,12165,2,0,19,5,1,1,0,0,0.278181741645654,0.00564674318074832,0.00157082174683261,0.00157082174683261,0,0,0.00157082174683261,3.67697328958452e-19,0,0,"18",901,"fill",1,0
"12166",12166,12166,1,1,19,6,1,1,0,0,0.278181741645654,0.00157082174683261,0.799203225436297,0.799203225436297,1,2,5.93573159901956e-18,0.799203225436297,0,0,"18",902,"fill",1,1
"12167",12167,12167,1,1,19,7,1,1,0,0,0.799203225436297,0.00157082174683261,0.944141971737998,0.944141971737998,1,2,1.6512130941053e-18,0.944141971737998,0,0,"18",903,"fill",1,1
"12168",12168,12168,1,1,19,8,1,1,0,1,0.944141971737998,0.00157082174683261,0.984461307567822,0.984461307567822,1,2,4.59337595823091e-19,0.984461307567822,0,0,"18",904,"fill",1,1
"12169",12169,12169,2,0,20,1,1,0,0,1,4.59337595823091e-19,0.00157082174683261,0.000436974178095214,0.000436974178095214,0,0,0.000436974178095214,2.20194238526405e-21,0,0,"18",905,"extinction",2,1
"12170",12170,12170,2,0,20,2,1,0,0,1,4.59337595823091e-19,0.000436974178095214,0.000121558307113465,0.000121558307113465,0,0,0.000121558307113465,6.12540516423286e-22,0,0,"18",906,"extinction",2,1
"12171",12171,12171,2,0,20,3,1,0,0,1,4.59337595823091e-19,0.000121558307113465,3.38153208336072e-05,3.38153208336072e-05,0,0,3.38153208336072e-05,1.70397684685611e-22,0,0,"18",907,"extinction",2,1
"12172",12172,12172,1,0,20,4,1,0,0,1,4.59337595823091e-19,3.38153208336072e-05,0.273859317015701,1.277794051475e-19,0,0,1.277794051475e-19,0.273859317015701,0,0.273859317015701,"18",908,"extinction",2,0
"12173",12173,12173,2,0,20,5,1,0,0,1,1.277794051475e-19,3.38153208336072e-05,9.40681019860245e-06,9.40681019860245e-06,0,0,9.40681019860245e-06,4.74015516814441e-23,0,0,"18",909,"extinction",2,1
"12174",12174,12174,1,0,20,6,1,0,0,1,1.277794051475e-19,9.40681019860245e-06,0.0761827051401301,3.55459177048012e-20,0,0,3.55459177048012e-20,0.0761827051401301,0,0.0761827051401301,"18",910,"extinction",2,0
"12175",12175,12175,1,0,20,7,1,0,0,1,3.55459177048012e-20,9.40681019860245e-06,0.0211926496630212,9.88823092436524e-21,0,0,9.88823092436524e-21,0.0211926496630212,0,0.0211926496630212,"18",911,"extinction",2,0
"12176",12176,12176,2,0,20,8,1,0,0,1,9.88823092436524e-21,9.40681019860245e-06,2.61680433398661e-06,2.61680433398661e-06,0,0,2.61680433398661e-06,1.31862537096923e-23,0,0,"18",912,"extinction",2,1
"12177",12177,12177,2,0,21,1,1,0,0,1,9.88823092436524e-21,2.61680433398661e-06,7.27947601556629e-07,7.27947601556629e-07,0,0,7.27947601556629e-07,3.66817711084426e-24,0,0,"18",913,"reinstatement",2,1
"12178",12178,12178,1,1,21,2,1,0,0,1,9.88823092436524e-21,7.27947601556629e-07,0.727713511549294,2.75072686617868e-21,0,2,2.75072686617868e-21,0.727713511549294,0,0.727713511549294,"18",914,"reinstatement",2,0
"12179",12179,12179,2,0,21,3,1,0,0,1,2.75072686617868e-21,7.27947601556629e-07,2.02501846901466e-07,2.02501846901466e-07,0,0,2.02501846901466e-07,2.83862507433254e-25,0,0,"18",915,"reinstatement",2,1
"12180",12180,12180,2,1,21,4,1,0,0,1,2.75072686617868e-21,2.02501846901466e-07,0.721818156332349,0.721818156332349,1,1,0.721818156332349,7.89654116565468e-26,0,0,"18",916,"reinstatement",2,1
"12181",12181,12181,1,0,21,5,1,0,0,1,7.6520242601463e-22,0.721818156332349,0.202436727298454,2.12865464753359e-22,0,0,2.12865464753359e-22,0.202436727298454,0,0.202436727298454,"18",917,"reinstatement",2,0
"12182",12182,12182,2,1,21,6,1,0,0,1,2.12865464753359e-22,0.721818156332349,0.92261484618303,0.92261484618303,1,1,0.92261484618303,2.19667482489003e-26,0,0,"18",918,"reinstatement",2,1
"12183",12183,12183,2,1,21,7,1,0,0,1,5.92153194294725e-23,0.92261484618303,0.978472850879403,0.978472850879403,1,1,0.978472850879403,6.11075176470077e-27,0,0,"18",919,"reinstatement",2,1
"12184",12184,12184,1,1,21,8,1,0,0,1,1.64726300679976e-23,0.978472850879403,0.778132333429666,4.58238753031269e-24,0,2,4.58238753031269e-24,0.778132333429666,0,0.778132333429666,"18",920,"reinstatement",2,0
"12185",12185,12185,2,1,21,9,1,0,0,1,4.58238753031269e-24,0.978472850879403,0.994011536756049,0.994011536756049,1,1,0.994011536756049,4.72881561008081e-28,0,0,"18",921,"reinstatement",2,1
"12186",12186,12186,1,1,21,10,1,0,0,1,1.27473726971869e-24,0.994011536756049,0.938280430964898,3.54608835691158e-25,0,2,3.54608835691158e-25,0.938280430964898,0,0.938280430964898,"18",922,"reinstatement",2,0
"12187",12187,12187,2,1,21,11,1,0,0,1,3.54608835691158e-25,0.994011536756049,0.998334117916718,0.998334117916718,1,1,0.998334117916718,3.65940197461759e-29,0,0,"18",923,"reinstatement",2,1
"12188",12188,12188,2,1,21,12,1,0,0,1,9.86457596693543e-26,0.998334117916718,0.999536581756897,0.999536581756897,1,1,0.999536581756897,1.01797939416287e-29,0,0,"18",924,"reinstatement",2,1
"12189",12189,12189,2,1,21,13,1,0,0,1,2.74414648517643e-26,0.999536581756897,0.999871085432639,0.999871085432639,1,1,0.999871085432639,2.83183442029077e-30,0,0,"18",925,"reinstatement",2,1
"12190",12190,12190,1,1,22,1,1,0,0,0,7.63371883124702e-27,0.999871085432639,0.982830733018634,2.12356240854208e-27,0,2,2.12356240854208e-27,0.982830733018634,0.75,0.982830733018634,"18",926,"post",3,0
"12191",12191,12191,1,1,22,2,1,1,0,0,0.982830733018634,0.999871085432639,0.995223820689516,0.995223820689516,1,2,5.90736625576811e-28,0.995223820689516,0,0,"18",927,"post",3,0
"12192",12192,12192,2,1,22,3,1,1,0,0,0.995223820689516,0.999871085432639,0.999964138300714,0.999964138300714,1,1,0.999964138300714,6.09613341952216e-32,0,0,"18",928,"post",3,0
"12193",12193,12193,1,1,22,4,1,1,0,0,0.995223820689516,0.999964138300714,0.998671353364669,0.998671353364669,1,2,4.57142538928003e-29,0.998671353364669,0,0,"18",929,"post",3,0
"12194",12194,12194,2,0,1,1,1,1,0,0,0.998671353364669,0.999964138300714,0.278171923924355,0.278171923924355,0,0,0.278171923924355,4.71750317888806e-33,0,0,"18",930,"learning",1,0
"12195",12195,12195,1,1,1,2,1,1,0,0,0.998671353364669,0.278171923924355,0.999630394554555,0.999630394554555,1,1,0.7218181,0.277812294554555,0,0,"18",931,"learning",1,1
"12196",12196,12196,1,1,1,3,1,1,0,0,0.999630394554555,0.0773823943239326,0.999897182454936,0.999897182454936,1,1,0.92261483051239,0.0772823519425458,0,0,"18",932,"learning",1,1
"12197",12197,12197,1,1,1,4,1,1,0,0,0.999897182454936,0.0215263814795808,0.999971398019961,0.999971398019961,1,1,0.978472846520115,0.0214985514998461,0,0,"18",933,"learning",1,1
"12198",12198,12198,2,1,1,5,1,1,0,0,0.999971398019961,0.00598824970011459,0.723483922679252,0.723483922679252,1,2,0.00166582267925231,0.7218181,0,0,"18",934,"learning",1,0
"12199",12199,12199,2,0,1,6,1,1,0,0,0.98445335442359,0.723483922679252,0.201260132230367,0.201260132230367,0,0,0.000463401717977497,0.20079673051239,0,0,"18",935,"learning",1,0
"12200",12200,12200,2,0,1,7,1,1,0,0,0.98445335442359,0.201260132230367,0.0559869259780949,0.0559869259780949,0,0,0.000128909970370244,0.0558580160077246,0,0,"18",936,"learning",1,0
"12201",12201,12201,1,1,1,8,1,1,0,0,0.98445335442359,0.0559869259780949,0.995675204594928,0.995675204594928,1,1,0.994011535543374,0.0016636690515537,0,0,"18",937,"learning",1,1
"12202",12202,12202,2,0,1,9,1,1,0,0,0.995675204594928,0.0558938764282111,0.015548664743165,0.015548664743165,0,0,9.97571990574414e-06,0.0155386890232592,0,0,"18",938,"learning",1,0
"12203",12203,12203,1,1,1,10,1,1,0,0,0.995675204594928,0.015548664743165,0.998796920197106,0.998796920197106,1,1,0.998334117579373,0.000462802617732406,0,0,"18",939,"learning",1,1
"12204",12204,12204,1,1,1,11,1,1,0,0,0.998796920197106,0.0155414640879765,0.999665324974579,0.999665324974579,1,1,0.999536581663053,0.000128743311525774,0,0,"18",940,"learning",1,1
"12205",12205,12205,2,1,1,12,1,1,0,0,0.999665324974579,0.0155394609960349,0.726140896784853,0.726140896784853,1,2,2.14748853483302e-07,0.726140682035999,0,0,"18",941,"learning",1,0
"12206",12206,12206,1,1,1,13,1,1,0,0,0.999572395722066,0.726140896784853,0.999881048229516,0.999881048229516,1,1,0.999871085406533,9.96282298281823e-06,0,0,"18",942,"learning",1,1
"12207",12207,12207,1,1,1,14,1,1,0,0,0.999881048229516,0.726140741775244,0.999966909770479,0.999966909770479,1,1,0.999964138293452,2.77147702672404e-06,0,0,"18",943,"learning",1,1
"12208",12208,12208,2,0,1,15,1,1,0,0,0.999966909770479,0.726140698654376,0.201999199219002,0.201999199219002,0,0,4.62293152856445e-09,0.20199919459607,0,0,"18",944,"learning",1,0
"12209",12209,12209,1,1,1,16,1,1,0,0,0.999966909770479,0.201999199219002,0.99999079489708,0.99999079489708,1,1,0.999990023922335,7.70974745100445e-07,0,0,"18",945,"learning",1,1
"12210",12210,12210,1,1,1,17,1,1,0,0,0.99999079489708,0.201999195882086,0.99999743930698,0.99999743930698,1,1,0.999997224835761,2.14471219444057e-07,0,0,"18",946,"learning",1,1
"12211",12211,12211,2,0,2,1,1,1,0,0,0.99999743930698,0.201999194953817,0.0561925198507231,0.0561925198507231,0,0,9.95185565424081e-11,0.0561925197512045,0.75,0,"18",947,"learning",2,1
"12212",12212,12212,2,0,2,2,1,1,0,0,0.99999743930698,0.0561925198507231,0.0156317419378619,0.0156317419378619,0,0,2.76842611442245e-11,0.0156317419101776,0,0,"18",948,"learning",2,1
"12213",12213,12213,1,0,2,3,1,1,0,0,0.99999743930698,0.0156317419378619,0.27818118766155,0.27818118766155,0,0,0.278181127999539,5.96620113202648e-08,0,0,"18",949,"learning",2,0
"12214",12214,12214,1,0,2,4,1,1,0,0,0.27818118766155,0.0156317419378619,0.0773849713279466,0.0773849713279466,0,0,0.077384954731055,1.65968916668928e-08,0,0,"18",950,"learning",2,0
"12215",12215,12215,2,1,2,5,1,1,0,0,0.0773849713279466,0.0156317419378619,0.726166567672584,0.726166567672584,1,2,7.70126036519655e-12,0.726166567664883,0,0,"18",951,"learning",2,1
"12216",12216,12216,2,1,2,6,1,1,0,0,0.0773849593480098,0.726166567672584,0.923824495511638,0.923824495511638,1,2,2.14235124078507e-12,0.923824495509496,0,0,"18",952,"learning",2,1
"12217",12217,12217,2,1,2,7,1,1,0,0,0.0773849560154082,0.923824495511638,0.978809353427969,0.978809353427969,1,2,5.95963338628948e-13,0.978809353427373,0,0,"18",953,"learning",2,1
"12218",12218,12218,2,1,2,8,1,1,0,0,0.0773849550883388,0.978809353427969,0.994105145674364,0.994105145674364,1,2,1.65786213870144e-13,0.994105145674198,0,0,"18",954,"learning",2,1
"12219",12219,12219,1,1,3,1,1,1,0,0,0.0773849548304449,0.994105145674364,0.743345193766147,0.743345193766147,1,1,0.743345193738499,2.76484700649228e-11,0.75,0,"18",955,"learning",1,1
"12220",12220,12220,1,1,3,2,1,1,0,0,0.743345193766147,0.994105145674244,0.928603278357735,0.928603278357735,1,1,0.928603278350044,7.69130393475335e-12,0,0,"18",956,"learning",1,1
"12221",12221,12221,2,0,3,3,1,1,0,0,0.928603278357735,0.994105145674211,0.276542058223429,0.276542058223429,0,0,3.56890527083169e-15,0.276542058223425,0,0,"18",957,"learning",1,0
"12222",12222,12222,1,1,3,4,1,1,0,0,0.928603278357735,0.276542058223429,0.980138724319784,0.980138724319784,1,1,0.980138724317644,2.13958154204716e-12,0,0,"18",958,"learning",1,1
"12223",12223,12223,1,1,3,5,1,1,0,0,0.980138724319784,0.276542058223426,0.994474952594854,0.994474952594854,1,1,0.994474952594258,5.9519285857161e-13,0,0,"18",959,"learning",1,1
